HCHO_reading,Location,Date
0.0001059038765324,"Bibile, Monaragala",2021-03-20
0.0001015542054058,"Bibile, Monaragala",2021-03-21
0.0001992265616084,"Bibile, Monaragala",2021-03-23
0.00019526060369938334,"Bibile, Monaragala",2021-03-24
0.00019129464579036666,"Bibile, Monaragala",2021-03-25
0.00018732868788135,"Bibile, Monaragala",2021-03-26
0.00018336272997233335,"Bibile, Monaragala",2021-03-27
0.00017939677206331667,"Bibile, Monaragala",2021-03-28
0.0001754308141543,"Bibile, Monaragala",2021-03-29
0.000169861457447,"Bibile, Monaragala",2021-03-30
0.0002113946286778,"Bibile, Monaragala",2021-03-31
0.0002412283585137,"Bibile, Monaragala",2021-04-02
0.000164876277309,"Bibile, Monaragala",2021-04-03
0.0002305064224007,"Bibile, Monaragala",2021-04-04
0.0001629821150255,"Bibile, Monaragala",2021-04-05
0.0001448128302136,"Bibile, Monaragala",2021-04-06
0.0001032645071811,"Bibile, Monaragala",2021-04-07
0.0001430188814716,"Bibile, Monaragala",2021-04-08
0.0001308905829202,"Bibile, Monaragala",2021-04-09
0.00011876228436879999,"Bibile, Monaragala",2021-04-10
0.0001066339858174,"Bibile, Monaragala",2021-04-11
0.0001297741078952,"Bibile, Monaragala",2021-04-12
0.00012349655703745,"Bibile, Monaragala",2021-04-13
0.0001172190061797,"Bibile, Monaragala",2021-04-14
0.00011094145532194999,"Bibile, Monaragala",2021-04-15
0.0001046639044642,"Bibile, Monaragala",2021-04-16
7.468271368444817e-05,"Bibile, Monaragala",2021-04-17
0.0001409110087682,"Bibile, Monaragala",2021-04-18
0.0001346721356058,"Bibile, Monaragala",2021-04-19
0.0001622564606393,"Bibile, Monaragala",2021-04-20
0.0002092239092228,"Bibile, Monaragala",2021-04-21
0.0001616603740423,"Bibile, Monaragala",2021-04-22
0.000122402555023,"Bibile, Monaragala",2021-04-23
0.0001927233781087,"Bibile, Monaragala",2021-04-24
0.0001290401398434,"Bibile, Monaragala",2021-04-25
0.0001297217185554,"Bibile, Monaragala",2021-04-26
0.0001316424787248,"Bibile, Monaragala",2021-04-27
0.0001335632388942,"Bibile, Monaragala",2021-04-28
6.80172335674202e-05,"Bibile, Monaragala",2021-04-30
0.0001152736012124601,"Bibile, Monaragala",2021-05-01
0.0001625299688575,"Bibile, Monaragala",2021-05-02
0.0002212975768837,"Bibile, Monaragala",2021-05-03
0.00018099620007696666,"Bibile, Monaragala",2021-05-04
0.00014069482327023334,"Bibile, Monaragala",2021-05-05
0.0001003934464635,"Bibile, Monaragala",2021-05-06
0.0001468191487709,"Bibile, Monaragala",2021-05-07
0.0001932448510783,"Bibile, Monaragala",2021-05-08
9.268295984519952e-05,"Bibile, Monaragala",2021-05-09
0.00022959897174814998,"Bibile, Monaragala",2021-05-13
0.00018798765401219997,"Bibile, Monaragala",2021-05-14
0.00014637633627624997,"Bibile, Monaragala",2021-05-15
0.0001047650185403,"Bibile, Monaragala",2021-05-16
0.00023208032810998,"Bibile, Monaragala",2021-05-23
0.0001563933816169,"Bibile, Monaragala",2021-05-24
9.704217782009685e-05,"Bibile, Monaragala",2021-05-25
0.00010265564359466457,"Bibile, Monaragala",2021-05-26
0.00010826910936923227,"Bibile, Monaragala",2021-05-27
0.0001138825751438,"Bibile, Monaragala",2021-05-28
0.0001115677262765,"Bibile, Monaragala",2021-05-30
7.099799240152715e-05,"Bibile, Monaragala",2021-05-31
0.0001502818453207,"Bibile, Monaragala",2021-06-01
0.0002000518564317,"Bibile, Monaragala",2021-06-02
0.0001065260680361,"Bibile, Monaragala",2021-06-03
0.0002456814003064,"Bibile, Monaragala",2021-06-10
0.0002420240690817,"Bibile, Monaragala",2021-06-11
0.0001564910362352,"Bibile, Monaragala",2021-06-12
0.0001053908739087,"Bibile, Monaragala",2021-06-13
0.0001204161511441,"Bibile, Monaragala",2021-06-15
0.0001318881386511,"Bibile, Monaragala",2021-06-16
8.304077812679794e-05,"Bibile, Monaragala",2021-06-17
0.0001258121588234,"Bibile, Monaragala",2021-06-18
0.0001361597162662,"Bibile, Monaragala",2021-06-19
0.0002301566775437,"Bibile, Monaragala",2021-06-20
0.0001556369214238,"Bibile, Monaragala",2021-06-21
0.0001636225592472,"Bibile, Monaragala",2021-06-22
0.00012466519979554473,"Bibile, Monaragala",2021-06-23
8.570784034388947e-05,"Bibile, Monaragala",2021-06-24
0.0001253605663883,"Bibile, Monaragala",2021-06-25
0.0002538226609178,"Bibile, Monaragala",2021-06-26
0.0001492027791237,"Bibile, Monaragala",2021-06-27
0.0001870223466265,"Bibile, Monaragala",2021-06-28
0.0001093124098957,"Bibile, Monaragala",2021-06-29
0.0001820323982554,"Bibile, Monaragala",2021-07-01
0.0002415965206854,"Bibile, Monaragala",2021-07-02
0.0002600270116539,"Bibile, Monaragala",2021-07-03
0.00022122338289016667,"Bibile, Monaragala",2021-07-05
0.00016398926315793334,"Bibile, Monaragala",2021-07-06
0.0001067551434257,"Bibile, Monaragala",2021-07-07
0.00013425255535333332,"Bibile, Monaragala",2021-07-08
0.00016174996728096668,"Bibile, Monaragala",2021-07-09
0.00018924737920859999,"Bibile, Monaragala",2021-07-10
0.00021674479113623334,"Bibile, Monaragala",2021-07-11
0.00024424220306386665,"Bibile, Monaragala",2021-07-12
0.00026227882235114,"Bibile, Monaragala",2021-07-14
0.00025281802971078,"Bibile, Monaragala",2021-07-15
0.00024335723707042,"Bibile, Monaragala",2021-07-16
0.00023389644443006,"Bibile, Monaragala",2021-07-17
0.0002244356517897,"Bibile, Monaragala",2021-07-18
0.0001515591860718,"Bibile, Monaragala",2021-07-19
0.0001469728531897,"Bibile, Monaragala",2021-07-20
0.00014094206491815713,"Bibile, Monaragala",2021-07-21
0.0001349112766466143,"Bibile, Monaragala",2021-07-22
0.00012888048837507142,"Bibile, Monaragala",2021-07-23
0.00012284970010352858,"Bibile, Monaragala",2021-07-24
0.00011681891183198571,"Bibile, Monaragala",2021-07-25
0.00011078812356044285,"Bibile, Monaragala",2021-07-26
0.0001047573352889,"Bibile, Monaragala",2021-07-27
0.0001737191335419,"Bibile, Monaragala",2021-07-28
7.138556210151739e-05,"Bibile, Monaragala",2021-07-29
0.000101163667024,"Bibile, Monaragala",2021-07-30
0.0001450450318195,"Bibile, Monaragala",2021-07-31
0.0001329182152811,"Bibile, Monaragala",2021-08-01
0.0001989767691073,"Bibile, Monaragala",2021-08-02
0.0001438420569821,"Bibile, Monaragala",2021-08-03
0.00010769485639481673,"Bibile, Monaragala",2021-08-04
7.154765580753345e-05,"Bibile, Monaragala",2021-08-05
0.0001892038641285,"Bibile, Monaragala",2021-08-06
0.0001788192221134,"Bibile, Monaragala",2021-08-07
0.00017376016507962,"Bibile, Monaragala",2021-08-08
0.00016870110804584,"Bibile, Monaragala",2021-08-09
0.00016364205101206,"Bibile, Monaragala",2021-08-10
0.00015858299397828002,"Bibile, Monaragala",2021-08-11
0.0001535239369445,"Bibile, Monaragala",2021-08-12
0.000162900733432375,"Bibile, Monaragala",2021-08-13
0.00017227752992025002,"Bibile, Monaragala",2021-08-14
0.000181654326408125,"Bibile, Monaragala",2021-08-15
0.000191031122896,"Bibile, Monaragala",2021-08-16
0.0001781197692524,"Bibile, Monaragala",2021-08-17
3.511362492740645e-05,"Bibile, Monaragala",2021-08-18
0.0001901061088486,"Bibile, Monaragala",2021-08-19
0.0001702686207026,"Bibile, Monaragala",2021-08-20
0.0001504311325566,"Bibile, Monaragala",2021-08-21
0.0001305936444106,"Bibile, Monaragala",2021-08-22
0.0001107561562646,"Bibile, Monaragala",2021-08-23
0.0002323039764525,"Bibile, Monaragala",2021-08-24
0.0002065887603564,"Bibile, Monaragala",2021-08-25
0.0001808735442603,"Bibile, Monaragala",2021-08-26
0.00014554721446888435,"Bibile, Monaragala",2021-08-27
0.0001102208846774687,"Bibile, Monaragala",2021-08-28
7.489455488605306e-05,"Bibile, Monaragala",2021-08-29
0.00011503755638032653,"Bibile, Monaragala",2021-08-30
0.0001551805578746,"Bibile, Monaragala",2021-08-31
6.676890262375307e-05,"Bibile, Monaragala",2021-09-01
8.154914158427405e-05,"Bibile, Monaragala",2021-09-02
9.632938054479504e-05,"Bibile, Monaragala",2021-09-03
0.00011110961950531603,"Bibile, Monaragala",2021-09-04
0.000125889858465837,"Bibile, Monaragala",2021-09-05
0.00014067009742635802,"Bibile, Monaragala",2021-09-06
0.000155450336386879,"Bibile, Monaragala",2021-09-07
0.0001702305753474,"Bibile, Monaragala",2021-09-08
0.0001635801503367,"Bibile, Monaragala",2021-09-09
0.0001460049808564,"Bibile, Monaragala",2021-09-10
0.0001554478830395,"Bibile, Monaragala",2021-09-11
0.0001566323893552,"Bibile, Monaragala",2021-09-12
0.0001769210462736,"Bibile, Monaragala",2021-09-13
0.00025349292942545003,"Bibile, Monaragala",2021-09-14
0.0002443000823789893,"Bibile, Monaragala",2021-09-16
0.00015853535218067854,"Bibile, Monaragala",2021-09-17
7.277062198236776e-05,"Bibile, Monaragala",2021-09-18
0.00015024973174731186,"Bibile, Monaragala",2021-09-19
0.00022772884151225594,"Bibile, Monaragala",2021-09-20
3.931641924261044e-05,"Bibile, Monaragala",2021-09-22
9.673502483774029e-05,"Bibile, Monaragala",2021-09-23
0.00015415363043287013,"Bibile, Monaragala",2021-09-24
0.000211572236028,"Bibile, Monaragala",2021-09-25
0.00013177325184586053,"Bibile, Monaragala",2021-09-26
5.197426766372107e-05,"Bibile, Monaragala",2021-09-27
9.348398844941054e-05,"Bibile, Monaragala",2021-09-28
0.0001349937092351,"Bibile, Monaragala",2021-09-29
0.00012769734749611754,"Bibile, Monaragala",2021-09-30
0.00012040098575713507,"Bibile, Monaragala",2021-10-01
0.0001131046240181526,"Bibile, Monaragala",2021-10-02
0.00010580826227917013,"Bibile, Monaragala",2021-10-03
9.851190054018766e-05,"Bibile, Monaragala",2021-10-04
9.121553880120518e-05,"Bibile, Monaragala",2021-10-05
8.39191770622227e-05,"Bibile, Monaragala",2021-10-06
0.0001462468892392,"Bibile, Monaragala",2021-10-07
0.0001084901107749,"Bibile, Monaragala",2021-10-08
0.0001098390676453,"Bibile, Monaragala",2021-10-09
0.0001981615565131,"Bibile, Monaragala",2021-10-10
0.0001837901001946,"Bibile, Monaragala",2021-10-11
0.0001694186438761,"Bibile, Monaragala",2021-10-12
0.0001550471875576,"Bibile, Monaragala",2021-10-13
0.0001501308000618,"Bibile, Monaragala",2021-10-14
8.043227592023999e-05,"Bibile, Monaragala",2021-10-15
6.629551619780771e-05,"Bibile, Monaragala",2021-10-16
5.215875647537545e-05,"Bibile, Monaragala",2021-10-17
0.0001151530567175,"Bibile, Monaragala",2021-10-18
0.0001104826863124959,"Bibile, Monaragala",2021-10-19
0.00010581231590749181,"Bibile, Monaragala",2021-10-20
0.00010114194550248773,"Bibile, Monaragala",2021-10-21
9.647157509748364e-05,"Bibile, Monaragala",2021-10-22
0.00013200287111764182,"Bibile, Monaragala",2021-10-23
0.0001675341671378,"Bibile, Monaragala",2021-10-24
8.478281300771012e-05,"Bibile, Monaragala",2021-10-25
0.0002193890021537,"Bibile, Monaragala",2021-10-26
0.0002183336850797,"Bibile, Monaragala",2021-10-29
0.00016324440196494998,"Bibile, Monaragala",2021-10-30
0.0001081551188502,"Bibile, Monaragala",2021-10-31
0.00011681147016573334,"Bibile, Monaragala",2021-11-01
0.00012546782148126667,"Bibile, Monaragala",2021-11-02
0.00013412417279679999,"Bibile, Monaragala",2021-11-03
0.00014278052411233332,"Bibile, Monaragala",2021-11-04
0.00015143687542786666,"Bibile, Monaragala",2021-11-05
0.0001600932267434,"Bibile, Monaragala",2021-11-06
0.0001276573876048229,"Bibile, Monaragala",2021-11-07
9.522154846624581e-05,"Bibile, Monaragala",2021-11-08
6.278570932766872e-05,"Bibile, Monaragala",2021-11-09
3.0349870189091625e-05,"Bibile, Monaragala",2021-11-10
3.6565169577490904e-05,"Bibile, Monaragala",2021-11-11
4.2780468965890176e-05,"Bibile, Monaragala",2021-11-12
4.8995768354289455e-05,"Bibile, Monaragala",2021-11-13
5.5211067742688734e-05,"Bibile, Monaragala",2021-11-14
6.142636713108801e-05,"Bibile, Monaragala",2021-11-15
6.764166651948729e-05,"Bibile, Monaragala",2021-11-16
7.385696590788656e-05,"Bibile, Monaragala",2021-11-17
8.007226529628584e-05,"Bibile, Monaragala",2021-11-18
7.026025798270014e-05,"Bibile, Monaragala",2021-11-19
6.044825066911445e-05,"Bibile, Monaragala",2021-11-20
0.0001255693169355,"Bibile, Monaragala",2021-11-21
0.00025081704620247497,"Bibile, Monaragala",2021-11-25
0.0001968079463383,"Bibile, Monaragala",2021-11-26
0.0001142243118633,"Bibile, Monaragala",2021-11-27
0.0001877162604441,"Bibile, Monaragala",2021-11-28
0.00014385088936036568,"Bibile, Monaragala",2021-11-29
9.998551827663134e-05,"Bibile, Monaragala",2021-11-30
5.612014719289699e-05,"Bibile, Monaragala",2021-12-01
0.0001661489983942,"Bibile, Monaragala",2021-12-02
0.000150050576238,"Bibile, Monaragala",2021-12-03
0.0001394583151492,"Bibile, Monaragala",2021-12-04
0.0001288660540604,"Bibile, Monaragala",2021-12-05
3.4170409967666125e-05,"Bibile, Monaragala",2021-12-06
0.0001407085732504,"Bibile, Monaragala",2021-12-07
8.635892552386725e-05,"Bibile, Monaragala",2021-12-08
3.20092777973345e-05,"Bibile, Monaragala",2021-12-09
6.415084009968669e-05,"Bibile, Monaragala",2021-12-10
9.629240240203887e-05,"Bibile, Monaragala",2021-12-11
7.970339658632889e-05,"Bibile, Monaragala",2021-12-12
6.31143907706189e-05,"Bibile, Monaragala",2021-12-13
4.65253849549089e-05,"Bibile, Monaragala",2021-12-14
3.829852517229776e-05,"Bibile, Monaragala",2021-12-17
9.010695077407996e-05,"Bibile, Monaragala",2021-12-18
4.830957127337077e-05,"Bibile, Monaragala",2021-12-21
6.890564438402295e-05,"Bibile, Monaragala",2021-12-22
8.469703632463418e-05,"Bibile, Monaragala",2021-12-23
9.388778097831708e-05,"Bibile, Monaragala",2021-12-24
0.000103078525632,"Bibile, Monaragala",2021-12-25
3.0851154304230593e-05,"Bibile, Monaragala",2021-12-26
3.5908986180593604e-05,"Bibile, Monaragala",2021-12-27
3.0409599966547522e-05,"Bibile, Monaragala",2021-12-28
0.0001232948475055,"Bibile, Monaragala",2021-12-30
0.00011859010939915034,"Bibile, Monaragala",2021-12-31
0.00011388537129280069,"Bibile, Monaragala",2022-01-01
0.00010918063318645103,"Bibile, Monaragala",2022-01-02
0.00010447589508010138,"Bibile, Monaragala",2022-01-03
9.977115697375172e-05,"Bibile, Monaragala",2022-01-04
9.506641886740207e-05,"Bibile, Monaragala",2022-01-05
9.036168076105241e-05,"Bibile, Monaragala",2022-01-06
8.565694265470276e-05,"Bibile, Monaragala",2022-01-07
8.09522045483531e-05,"Bibile, Monaragala",2022-01-08
7.624746644200345e-05,"Bibile, Monaragala",2022-01-09
7.154272833565379e-05,"Bibile, Monaragala",2022-01-10
6.683799022930414e-05,"Bibile, Monaragala",2022-01-11
6.213325212295448e-05,"Bibile, Monaragala",2022-01-12
5.742851401660482e-05,"Bibile, Monaragala",2022-01-13
0.0001294419381111,"Bibile, Monaragala",2022-01-14
3.907365867448054e-05,"Bibile, Monaragala",2022-01-15
8.870961460663541e-05,"Bibile, Monaragala",2022-01-16
0.00013834557053879026,"Bibile, Monaragala",2022-01-17
0.00018798152647094517,"Bibile, Monaragala",2022-01-18
0.0002376174824031,"Bibile, Monaragala",2022-01-19
0.0001326319155172,"Bibile, Monaragala",2022-01-21
0.0001794230674463,"Bibile, Monaragala",2022-01-22
8.412521659331254e-05,"Bibile, Monaragala",2022-01-23
0.0002326818946057,"Bibile, Monaragala",2022-01-24
0.0002099597363527,"Bibile, Monaragala",2022-01-25
6.107487274713773e-05,"Bibile, Monaragala",2022-01-26
4.948691085761456e-05,"Bibile, Monaragala",2022-01-27
3.789894896809139e-05,"Bibile, Monaragala",2022-01-28
0.000124244834961,"Bibile, Monaragala",2022-01-29
8.119006984543763e-05,"Bibile, Monaragala",2022-01-30
9.209142201606882e-05,"Bibile, Monaragala",2022-01-31
0.0001029927741867,"Bibile, Monaragala",2022-02-01
0.0001329213742995,"Bibile, Monaragala",2022-02-02
0.0001628499744123,"Bibile, Monaragala",2022-02-03
0.0002358167217294,"Bibile, Monaragala",2022-02-04
0.0001118640632385,"Bibile, Monaragala",2022-02-05
0.0001123039169357,"Bibile, Monaragala",2022-02-06
9.084848435725992e-05,"Bibile, Monaragala",2022-02-07
6.939305177881983e-05,"Bibile, Monaragala",2022-02-08
4.793761920037975e-05,"Bibile, Monaragala",2022-02-09
0.0001465204868003,"Bibile, Monaragala",2022-02-10
0.00016427258221556,"Bibile, Monaragala",2022-02-11
0.00018202467763081998,"Bibile, Monaragala",2022-02-12
0.00019977677304607998,"Bibile, Monaragala",2022-02-13
0.00021752886846134,"Bibile, Monaragala",2022-02-14
0.0002352809638766,"Bibile, Monaragala",2022-02-15
0.000148720259295,"Bibile, Monaragala",2022-02-16
5.746163894600296e-05,"Bibile, Monaragala",2022-02-17
7.410833580596865e-05,"Bibile, Monaragala",2022-02-18
9.075503266593432e-05,"Bibile, Monaragala",2022-02-19
0.0001074017295259,"Bibile, Monaragala",2022-02-20
0.0001186197066515,"Bibile, Monaragala",2022-02-21
0.0002358494800091,"Bibile, Monaragala",2022-02-22
0.00021528024901894,"Bibile, Monaragala",2022-02-23
0.00019471101802878,"Bibile, Monaragala",2022-02-24
0.00017414178703862,"Bibile, Monaragala",2022-02-25
0.00015357255604846,"Bibile, Monaragala",2022-02-26
0.0001330033250583,"Bibile, Monaragala",2022-02-27
8.208431939115771e-05,"Bibile, Monaragala",2022-02-28
8.507219955186475e-05,"Bibile, Monaragala",2022-03-01
8.806007971257181e-05,"Bibile, Monaragala",2022-03-02
9.104795987327885e-05,"Bibile, Monaragala",2022-03-03
9.40358400339859e-05,"Bibile, Monaragala",2022-03-04
9.702372019469295e-05,"Bibile, Monaragala",2022-03-05
0.0001000116003554,"Bibile, Monaragala",2022-03-06
7.495004026078675e-05,"Bibile, Monaragala",2022-03-07
4.988848016617349e-05,"Bibile, Monaragala",2022-03-08
9.5677355513472e-05,"Bibile, Monaragala",2022-03-09
6.035951798967552e-05,"Bibile, Monaragala",2022-03-11
0.0002237624382332,"Bibile, Monaragala",2022-03-14
0.00021845111792948,"Bibile, Monaragala",2022-03-15
0.00021313979762576,"Bibile, Monaragala",2022-03-16
0.00020782847732203998,"Bibile, Monaragala",2022-03-17
0.00020251715701832,"Bibile, Monaragala",2022-03-18
0.0001972058367146,"Bibile, Monaragala",2022-03-19
0.000230412959649,"Bibile, Monaragala",2022-03-20
0.00017902228101920002,"Bibile, Monaragala",2022-03-21
0.0001276316023894,"Bibile, Monaragala",2022-03-22
4.720987447887185e-05,"Bibile, Monaragala",2022-03-23
0.0001703264531614,"Bibile, Monaragala",2022-03-24
0.0002169561485166,"Bibile, Monaragala",2022-03-25
9.688271680902353e-05,"Bibile, Monaragala",2022-03-26
0.0001103898080965,"Bibile, Monaragala",2022-03-27
0.0001853205842944,"Bibile, Monaragala",2022-03-29
0.0001083465444516,"Bibile, Monaragala",2022-03-30
0.0001034168669203,"Bibile, Monaragala",2022-03-31
0.0001546242942771,"Bibile, Monaragala",2022-04-01
0.00012717815769231955,"Bibile, Monaragala",2022-04-02
9.973202110753912e-05,"Bibile, Monaragala",2022-04-03
6.933834462065977e-05,"Bibile, Monaragala",2022-04-04
4.854575288822801e-05,"Bibile, Monaragala",2022-04-05
8.275652252726402e-05,"Bibile, Monaragala",2022-04-06
0.0001169672921663,"Bibile, Monaragala",2022-04-07
0.00017534013308775,"Bibile, Monaragala",2022-04-08
0.0002337129740092,"Bibile, Monaragala",2022-04-09
0.00021109277450194827,"Bibile, Monaragala",2022-04-10
0.00018847257499469652,"Bibile, Monaragala",2022-04-11
0.00016585237548744476,"Bibile, Monaragala",2022-04-12
0.00014323217598019304,"Bibile, Monaragala",2022-04-13
0.0001206119764729413,"Bibile, Monaragala",2022-04-14
9.799177696568956e-05,"Bibile, Monaragala",2022-04-15
0.0001300622257562,"Bibile, Monaragala",2022-04-16
0.00013927962635953332,"Bibile, Monaragala",2022-04-17
0.00014849702696286666,"Bibile, Monaragala",2022-04-18
0.0001577144275662,"Bibile, Monaragala",2022-04-19
0.0001045685802092,"Bibile, Monaragala",2022-04-20
0.0001620935543707,"Bibile, Monaragala",2022-04-21
0.0001241728614226018,"Bibile, Monaragala",2022-04-22
8.625216847450358e-05,"Bibile, Monaragala",2022-04-23
4.8331475526405384e-05,"Bibile, Monaragala",2022-04-24
6.699135153564469e-05,"Bibile, Monaragala",2022-04-25
8.721271280403576e-05,"Bibile, Monaragala",2022-04-26
0.00010743407407242682,"Bibile, Monaragala",2022-04-27
0.00012765543534081788,"Bibile, Monaragala",2022-04-28
0.00014787679660920895,"Bibile, Monaragala",2022-04-29
0.0001680981578776,"Bibile, Monaragala",2022-04-30
0.0001716319285998,"Bibile, Monaragala",2022-05-01
0.000153941952826,"Bibile, Monaragala",2022-05-02
0.00013591463466895,"Bibile, Monaragala",2022-05-03
0.0001178873165119,"Bibile, Monaragala",2022-05-04
8.519768010760423e-05,"Bibile, Monaragala",2022-05-06
0.0002533713233931,"Bibile, Monaragala",2022-05-07
0.00025747680680090004,"Bibile, Monaragala",2022-05-08
0.0002615822902087,"Bibile, Monaragala",2022-05-09
0.0001853987453654,"Bibile, Monaragala",2022-05-11
0.00016626628706395001,"Bibile, Monaragala",2022-05-12
0.0001471338287625,"Bibile, Monaragala",2022-05-13
0.0001242535965618452,"Bibile, Monaragala",2022-05-14
0.0001013733643611904,"Bibile, Monaragala",2022-05-15
7.849313216053559e-05,"Bibile, Monaragala",2022-05-16
0.0001782288875125,"Bibile, Monaragala",2022-05-17
0.00018891862909985998,"Bibile, Monaragala",2022-05-18
0.00019960837068722,"Bibile, Monaragala",2022-05-19
0.00021029811227458,"Bibile, Monaragala",2022-05-20
0.00022098785386194,"Bibile, Monaragala",2022-05-21
0.0002316775954493,"Bibile, Monaragala",2022-05-22
0.0001570958527437,"Bibile, Monaragala",2022-05-23
0.0001325192301693,"Bibile, Monaragala",2022-05-24
0.0001079426075949,"Bibile, Monaragala",2022-05-25
0.0001815820931092,"Bibile, Monaragala",2022-05-26
0.0002552215786235,"Bibile, Monaragala",2022-05-27
0.0001120476827857,"Bibile, Monaragala",2022-05-28
0.00021654946543186668,"Bibile, Monaragala",2022-05-31
0.0001384593117549,"Bibile, Monaragala",2022-06-01
0.0001899497755579,"Bibile, Monaragala",2022-06-02
0.000154430664195,"Bibile, Monaragala",2022-06-03
0.0001355431669568,"Bibile, Monaragala",2022-06-04
0.0001511694026243,"Bibile, Monaragala",2022-06-05
0.00012120809831762079,"Bibile, Monaragala",2022-06-06
9.124679401094159e-05,"Bibile, Monaragala",2022-06-07
6.128548970426238e-05,"Bibile, Monaragala",2022-06-08
0.0001035015010667,"Bibile, Monaragala",2022-06-09
0.0001361726816509,"Bibile, Monaragala",2022-06-10
0.0001515250469141,"Bibile, Monaragala",2022-06-11
0.0001668774121773,"Bibile, Monaragala",2022-06-12
4.762407485519899e-05,"Bibile, Monaragala",2022-06-13
3.2757404809700976e-05,"Bibile, Monaragala",2022-06-15
5.328178714206563e-05,"Bibile, Monaragala",2022-06-16
7.380616947443029e-05,"Bibile, Monaragala",2022-06-17
9.433055180679496e-05,"Bibile, Monaragala",2022-06-18
0.0001079864813857,"Bibile, Monaragala",2022-06-19
0.0001567932746961,"Bibile, Monaragala",2022-06-20
0.0001270743896241,"Bibile, Monaragala",2022-06-22
0.0001922014131318,"Bibile, Monaragala",2022-06-23
4.768660969790184e-05,"Bibile, Monaragala",2022-06-24
9.226980633505304e-05,"Bibile, Monaragala",2022-06-25
0.0001320930264031,"Bibile, Monaragala",2022-06-26
0.0001858326231719,"Bibile, Monaragala",2022-06-27
0.0002148847053817,"Bibile, Monaragala",2022-06-28
0.0001057316811367,"Bibile, Monaragala",2022-06-30
0.0001775011462612,"Bibile, Monaragala",2022-07-01
0.00020029473809765,"Bibile, Monaragala",2022-07-02
0.0002230883299341,"Bibile, Monaragala",2022-07-03
0.0002430080421285,"Bibile, Monaragala",2022-07-04
0.00022404930461473335,"Bibile, Monaragala",2022-07-05
0.00020509056710096667,"Bibile, Monaragala",2022-07-06
0.0001861318295872,"Bibile, Monaragala",2022-07-07
0.0001675389009869,"Bibile, Monaragala",2022-07-08
0.0001399225574384,"Bibile, Monaragala",2022-07-09
0.00014878604677163334,"Bibile, Monaragala",2022-07-10
0.00015764953610486666,"Bibile, Monaragala",2022-07-11
0.0001665130254381,"Bibile, Monaragala",2022-07-12
0.0001564191829386,"Bibile, Monaragala",2022-07-13
0.0001606455341105,"Bibile, Monaragala",2022-07-14
0.0001240808490515,"Bibile, Monaragala",2022-07-15
0.0001263453095549,"Bibile, Monaragala",2022-07-16
0.00011456476950538061,"Bibile, Monaragala",2022-07-17
0.00010278422945586121,"Bibile, Monaragala",2022-07-18
9.100368940634181e-05,"Bibile, Monaragala",2022-07-19
7.922314935682241e-05,"Bibile, Monaragala",2022-07-20
7.15820446252734e-05,"Bibile, Monaragala",2022-07-21
6.394093989372439e-05,"Bibile, Monaragala",2022-07-22
5.6299835162175376e-05,"Bibile, Monaragala",2022-07-23
0.0001498005880604377,"Bibile, Monaragala",2022-07-24
0.0002433013409587,"Bibile, Monaragala",2022-07-25
0.000121634786916,"Bibile, Monaragala",2022-07-26
5.9622947939927006e-05,"Bibile, Monaragala",2022-07-28
0.0001128172799206,"Bibile, Monaragala",2022-07-29
0.0002095414536144,"Bibile, Monaragala",2022-07-30
0.0001290827891182,"Bibile, Monaragala",2022-08-01
0.00015414426508866,"Bibile, Monaragala",2022-08-02
0.00017920574105911998,"Bibile, Monaragala",2022-08-03
0.00020426721702958,"Bibile, Monaragala",2022-08-04
0.00022932869300004,"Bibile, Monaragala",2022-08-05
0.0002543901689705,"Bibile, Monaragala",2022-08-06
0.0001017634395562,"Bibile, Monaragala",2022-08-07
0.0001829580203988,"Bibile, Monaragala",2022-08-08
8.062365705673347e-05,"Bibile, Monaragala",2022-08-09
0.0001610837682542,"Bibile, Monaragala",2022-08-10
0.0001619384174868,"Bibile, Monaragala",2022-08-12
0.0001503587353576,"Bibile, Monaragala",2022-08-13
0.0001374523605596,"Bibile, Monaragala",2022-08-14
0.0001245459857616,"Bibile, Monaragala",2022-08-15
5.2945067858026587e-05,"Bibile, Monaragala",2022-08-17
0.0001119915697798,"Bibile, Monaragala",2022-08-18
0.0001681839103357,"Bibile, Monaragala",2022-08-19
0.0001013076531289,"Bibile, Monaragala",2022-08-20
6.29574887333676e-05,"Bibile, Monaragala",2022-08-21
0.0001796024235958,"Bibile, Monaragala",2022-08-22
0.0002028333078322,"Bibile, Monaragala",2022-08-23
0.000114355256366,"Bibile, Monaragala",2022-08-24
0.0001683585832344,"Bibile, Monaragala",2022-08-25
0.0001464442103297,"Bibile, Monaragala",2022-08-28
8.490605014019833e-05,"Bibile, Monaragala",2022-08-29
3.479352662975957e-05,"Bibile, Monaragala",2022-08-31
4.621916330882249e-05,"Bibile, Monaragala",2022-09-01
5.764479998788541e-05,"Bibile, Monaragala",2022-09-02
6.907043666694833e-05,"Bibile, Monaragala",2022-09-03
8.049607334601125e-05,"Bibile, Monaragala",2022-09-04
9.192171002507417e-05,"Bibile, Monaragala",2022-09-05
0.00010334734670413708,"Bibile, Monaragala",2022-09-06
0.0001147729833832,"Bibile, Monaragala",2022-09-07
3.9051858740714554e-05,"Bibile, Monaragala",2022-09-08
5.350097557863378e-05,"Bibile, Monaragala",2022-09-10
0.0001540184275233,"Bibile, Monaragala",2022-09-11
