Date,Location,Precipitation,Temperature,Wind Speed,Elevation
2023-11-20,Kurunegala Proper,42.2,25.9,,146.0
2023-11-21,Kurunegala Proper,16.5,27.4,,146.0
2023-11-22,Kurunegala Proper,2.8,25.7,,146.0
2023-11-23,Kurunegala Proper,64.8,26.8,,146.0
2023-11-24,Kurunegala Proper,,27.4,,146.0
2023-11-25,Kurunegala Proper,,26.1,,146.0
2023-11-26,Kurunegala Proper,14.0,27.4,,146.0
2023-11-27,Kurunegala Proper,,27.7,,146.0
2023-11-28,Kurunegala Proper,0.3,27.2,,146.0
2023-11-29,Kurunegala Proper,,26.9,,146.0
2023-11-30,Kurunegala Proper,0.5,25.7,,146.0
2023-12-01,Kurunegala Proper,9.4,25.7,,146.0
2023-12-02,Kurunegala Proper,1.0,26.2,,146.0
2023-12-03,Kurunegala Proper,4.8,26.9,,146.0
2023-12-04,Kurunegala Proper,0.8,26.5,,146.0
2023-12-05,Kurunegala Proper,1.5,26.8,,146.0
2023-12-06,Kurunegala Proper,,27.6,,146.0
2023-12-07,Kurunegala Proper,,27.7,,146.0
2023-12-08,Kurunegala Proper,64.5,26.4,,146.0
2023-12-09,Kurunegala Proper,10.4,26.9,,146.0
2023-12-10,Kurunegala Proper,0.3,26.0,,146.0
2023-12-11,Kurunegala Proper,16.3,27.3,,146.0
2023-12-12,Kurunegala Proper,,25.9,,146.0
2023-12-13,Kurunegala Proper,,26.9,,146.0
2023-12-14,Kurunegala Proper,4.6,25.4,,146.0
2023-12-15,Kurunegala Proper,8.9,25.3,,146.0
2023-12-16,Kurunegala Proper,11.2,25.6,,146.0
2023-12-17,Kurunegala Proper,4.6,26.2,,146.0
2023-12-18,Kurunegala Proper,9.9,26.0,,146.0
2023-12-19,Kurunegala Proper,2.8,26.7,,146.0
2023-12-20,Kurunegala Proper,9.1,26.6,,146.0
2023-12-21,Kurunegala Proper,,27.8,,146.0
2023-12-22,Kurunegala Proper,,27.7,,146.0
2023-12-23,Kurunegala Proper,,27.7,,146.0
2023-12-24,Kurunegala Proper,,27.1,,146.0
2023-12-25,Kurunegala Proper,,,,146.0
2023-12-26,Kurunegala Proper,,,,146.0
2023-12-27,Kurunegala Proper,11.9,27.1,,146.0
2023-12-28,Kurunegala Proper,7.4,26.1,,146.0
2023-12-29,Kurunegala Proper,9.7,25.1,,146.0
2023-12-30,Kurunegala Proper,11.9,26.7,,146.0
2023-12-31,Kurunegala Proper,1.5,26.1,,146.0
2019-01-01,Jaffna Proper,,24.7,28.8,3.0
2019-01-02,Jaffna Proper,,25.0,25.0,3.0
2019-01-03,Jaffna Proper,,25.2,28.6,3.0
2019-01-04,Jaffna Proper,,25.5,30.0,3.0
2019-01-05,Jaffna Proper,,25.2,27.6,3.0
2019-01-06,Jaffna Proper,,25.4,21.3,3.0
2019-01-07,Jaffna Proper,,25.5,22.3,3.0
2019-01-08,Jaffna Proper,,25.2,27.1,3.0
2019-01-09,Jaffna Proper,,25.3,23.7,3.0
2019-01-10,Jaffna Proper,,25.4,26.8,3.0
2019-01-11,Jaffna Proper,,25.4,26.9,3.0
2019-01-12,Jaffna Proper,,25.6,24.2,3.0
2019-01-13,Jaffna Proper,,25.7,27.7,3.0
2019-01-14,Jaffna Proper,,25.3,26.4,3.0
2019-01-15,Jaffna Proper,,25.4,28.8,3.0
2019-01-16,Jaffna Proper,,25.4,27.7,3.0
2019-01-17,Jaffna Proper,,25.0,27.2,3.0
2019-01-18,Jaffna Proper,,24.7,26.6,3.0
2019-01-19,Jaffna Proper,,25.0,23.5,3.0
2019-01-20,Jaffna Proper,,24.9,26.7,3.0
2019-01-21,Jaffna Proper,,25.0,21.7,3.0
2019-01-22,Jaffna Proper,,25.2,20.4,3.0
2019-01-23,Jaffna Proper,,25.4,23.3,3.0
2019-01-24,Jaffna Proper,,25.8,23.7,3.0
2019-01-25,Jaffna Proper,0.2,25.9,18.5,3.0
2019-01-26,Jaffna Proper,,26.5,19.3,3.0
2019-01-27,Jaffna Proper,,26.3,22.9,3.0
2019-01-28,Jaffna Proper,,26.0,23.7,3.0
2019-01-29,Jaffna Proper,,26.3,25.0,3.0
2019-01-30,Jaffna Proper,,26.3,30.4,3.0
2019-01-31,Jaffna Proper,,26.0,28.8,3.0
2019-02-01,Jaffna Proper,,25.8,26.3,3.0
2019-02-02,Jaffna Proper,,26.1,24.5,3.0
2019-02-03,Jaffna Proper,0.3,26.5,25.6,3.0
2019-02-04,Jaffna Proper,8.5,25.6,24.2,3.0
2019-02-05,Jaffna Proper,0.9,26.2,26.6,3.0
2019-02-06,Jaffna Proper,,26.3,23.0,3.0
2019-02-07,Jaffna Proper,,26.5,20.4,3.0
2019-02-08,Jaffna Proper,,27.0,16.6,3.0
2019-02-09,Jaffna Proper,0.6,26.8,15.0,3.0
2019-02-10,Jaffna Proper,,27.0,23.1,3.0
2019-02-11,Jaffna Proper,,27.3,29.2,3.0
2019-02-12,Jaffna Proper,,27.3,32.4,3.0
2019-02-13,Jaffna Proper,,27.0,30.2,3.0
2019-02-14,Jaffna Proper,1.6,26.9,26.3,3.0
2019-02-15,Jaffna Proper,,26.8,21.7,3.0
2019-02-16,Jaffna Proper,,27.5,18.8,3.0
2019-02-17,Jaffna Proper,,27.7,20.4,3.0
2019-02-18,Jaffna Proper,2.0,28.0,16.9,3.0
2019-02-19,Jaffna Proper,,28.1,25.6,3.0
2019-02-20,Jaffna Proper,,27.8,26.6,3.0
2019-02-21,Jaffna Proper,,27.5,28.0,3.0
2019-02-22,Jaffna Proper,,27.0,25.4,3.0
2019-02-23,Jaffna Proper,,26.9,20.5,3.0
2019-02-24,Jaffna Proper,,26.7,20.9,3.0
2019-02-25,Jaffna Proper,,27.5,21.1,3.0
2019-02-26,Jaffna Proper,,27.9,20.3,3.0
2019-02-27,Jaffna Proper,,28.0,22.5,3.0
2019-02-28,Jaffna Proper,,28.3,22.1,3.0
2019-03-01,Jaffna Proper,,27.9,25.9,3.0
2019-03-02,Jaffna Proper,,28.2,23.9,3.0
2019-03-03,Jaffna Proper,,27.9,25.2,3.0
2019-03-04,Jaffna Proper,,27.7,19.1,3.0
2019-03-05,Jaffna Proper,,28.4,19.8,3.0
2019-03-06,Jaffna Proper,,28.8,25.4,3.0
2019-03-07,Jaffna Proper,,29.1,24.2,3.0
2019-03-08,Jaffna Proper,0.7,28.7,22.7,3.0
2019-03-09,Jaffna Proper,0.6,28.4,18.1,3.0
2019-03-10,Jaffna Proper,,28.2,21.3,3.0
2019-03-11,Jaffna Proper,,28.1,20.9,3.0
2019-03-12,Jaffna Proper,,27.9,19.2,3.0
2019-03-13,Jaffna Proper,,27.9,20.9,3.0
2019-03-14,Jaffna Proper,,28.1,22.3,3.0
2019-03-15,Jaffna Proper,,27.8,22.2,3.0
2019-03-16,Jaffna Proper,,27.9,23.7,3.0
2019-03-17,Jaffna Proper,,28.1,25.1,3.0
2019-03-18,Jaffna Proper,,28.4,25.3,3.0
2019-03-19,Jaffna Proper,,28.3,22.0,3.0
2019-03-20,Jaffna Proper,,28.3,23.3,3.0
2019-03-21,Jaffna Proper,,28.6,21.6,3.0
2019-03-22,Jaffna Proper,,28.8,19.5,3.0
2019-03-23,Jaffna Proper,,28.8,19.5,3.0
2019-03-24,Jaffna Proper,,28.7,19.8,3.0
2019-03-25,Jaffna Proper,,28.2,20.6,3.0
2019-03-26,Jaffna Proper,,28.4,22.7,3.0
2019-03-27,Jaffna Proper,,28.2,17.9,3.0
2019-03-28,Jaffna Proper,,28.5,16.3,3.0
2019-03-29,Jaffna Proper,,29.0,15.8,3.0
2019-03-30,Jaffna Proper,,29.5,21.9,3.0
2019-03-31,Jaffna Proper,,29.7,24.5,3.0
2019-04-01,Jaffna Proper,,29.4,19.9,3.0
2019-04-02,Jaffna Proper,,29.3,19.9,3.0
2019-04-03,Jaffna Proper,,29.3,20.2,3.0
2019-04-04,Jaffna Proper,,29.1,17.5,3.0
2019-04-05,Jaffna Proper,,29.2,14.8,3.0
2019-04-06,Jaffna Proper,,29.5,17.2,3.0
2019-04-07,Jaffna Proper,,30.0,16.1,3.0
2019-04-08,Jaffna Proper,0.4,30.2,16.5,3.0
2019-04-09,Jaffna Proper,,30.3,16.4,3.0
2019-04-10,Jaffna Proper,,30.2,16.1,3.0
2019-04-11,Jaffna Proper,,30.1,16.1,3.0
2019-04-12,Jaffna Proper,,30.1,19.7,3.0
2019-04-13,Jaffna Proper,,30.1,19.8,3.0
2019-04-14,Jaffna Proper,,29.9,19.1,3.0
2019-04-15,Jaffna Proper,,30.1,16.1,3.0
2019-04-16,Jaffna Proper,,30.5,19.3,3.0
2019-04-17,Jaffna Proper,0.4,29.9,25.7,3.0
2019-04-18,Jaffna Proper,3.7,29.8,20.8,3.0
2019-04-19,Jaffna Proper,6.4,29.0,19.5,3.0
2019-04-20,Jaffna Proper,4.1,28.7,18.6,3.0
2019-04-21,Jaffna Proper,0.5,28.8,13.7,3.0
2019-04-22,Jaffna Proper,,30.0,16.6,3.0
2019-04-23,Jaffna Proper,,30.2,13.7,3.0
2019-04-24,Jaffna Proper,,30.1,17.9,3.0
2019-04-25,Jaffna Proper,,30.4,17.4,3.0
2019-04-26,Jaffna Proper,,30.4,14.2,3.0
2019-04-27,Jaffna Proper,,30.6,15.6,3.0
2019-04-28,Jaffna Proper,0.9,29.9,18.9,3.0
2019-04-29,Jaffna Proper,0.2,29.9,28.9,3.0
2019-04-30,Jaffna Proper,0.8,30.2,40.0,3.0
2019-05-01,Jaffna Proper,0.1,30.4,40.9,3.0
2019-05-02,Jaffna Proper,,30.4,44.3,3.0
2019-05-03,Jaffna Proper,,30.3,39.8,3.0
2019-05-04,Jaffna Proper,,30.3,33.7,3.0
2019-05-05,Jaffna Proper,,30.3,32.2,3.0
2019-05-06,Jaffna Proper,,29.9,37.8,3.0
2019-05-07,Jaffna Proper,,29.9,39.2,3.0
2019-05-08,Jaffna Proper,,29.6,36.7,3.0
2019-05-09,Jaffna Proper,,29.7,31.7,3.0
2019-05-10,Jaffna Proper,,29.8,31.5,3.0
2019-05-11,Jaffna Proper,,29.7,31.1,3.0
2019-05-12,Jaffna Proper,,29.6,31.8,3.0
2019-05-13,Jaffna Proper,,29.6,30.2,3.0
2019-05-14,Jaffna Proper,,30.0,30.3,3.0
2019-05-15,Jaffna Proper,,30.1,29.3,3.0
2019-05-16,Jaffna Proper,0.4,29.9,31.4,3.0
2019-05-17,Jaffna Proper,,29.9,31.8,3.0
2019-05-18,Jaffna Proper,,29.9,31.0,3.0
2019-05-19,Jaffna Proper,,29.9,28.0,3.0
2019-05-20,Jaffna Proper,,29.9,27.1,3.0
2019-05-21,Jaffna Proper,,30.0,29.3,3.0
2019-05-22,Jaffna Proper,0.5,29.7,28.8,3.0
2019-05-23,Jaffna Proper,0.6,29.4,34.3,3.0
2019-05-24,Jaffna Proper,,29.6,36.5,3.0
2019-05-25,Jaffna Proper,,29.7,37.5,3.0
2019-05-26,Jaffna Proper,,29.9,36.2,3.0
2019-05-27,Jaffna Proper,,30.0,32.6,3.0
2019-05-28,Jaffna Proper,,30.1,30.4,3.0
2019-05-29,Jaffna Proper,,30.5,35.8,3.0
2019-05-30,Jaffna Proper,,30.1,36.5,3.0
2019-05-31,Jaffna Proper,,29.7,39.6,3.0
2019-06-01,Jaffna Proper,,29.9,39.0,3.0
2019-06-02,Jaffna Proper,,29.9,39.5,3.0
2019-06-03,Jaffna Proper,0.1,29.9,35.6,3.0
2019-06-04,Jaffna Proper,1.2,29.6,35.0,3.0
2019-06-05,Jaffna Proper,,29.7,33.6,3.0
2019-06-06,Jaffna Proper,,29.7,32.7,3.0
2019-06-07,Jaffna Proper,,29.7,37.1,3.0
2019-06-08,Jaffna Proper,,29.7,41.7,3.0
2019-06-09,Jaffna Proper,,29.2,46.0,3.0
2019-06-10,Jaffna Proper,0.5,29.0,43.7,3.0
2019-06-11,Jaffna Proper,,29.5,41.6,3.0
2019-06-12,Jaffna Proper,,29.8,40.8,3.0
2019-06-13,Jaffna Proper,0.7,30.1,35.2,3.0
2019-06-14,Jaffna Proper,0.3,30.0,36.2,3.0
2019-06-15,Jaffna Proper,,30.0,33.2,3.0
2019-06-16,Jaffna Proper,,30.0,32.6,3.0
2019-06-17,Jaffna Proper,,30.0,31.1,3.0
2019-06-18,Jaffna Proper,,30.1,31.8,3.0
2019-06-19,Jaffna Proper,,30.1,32.2,3.0
2019-06-20,Jaffna Proper,,30.3,31.6,3.0
2019-06-21,Jaffna Proper,,30.1,31.4,3.0
2019-06-22,Jaffna Proper,,30.1,32.5,3.0
2019-06-23,Jaffna Proper,0.1,29.8,36.7,3.0
2019-06-24,Jaffna Proper,,29.9,33.6,3.0
2019-06-25,Jaffna Proper,1.0,29.7,37.7,3.0
2019-06-26,Jaffna Proper,1.4,29.4,34.5,3.0
2019-06-27,Jaffna Proper,0.5,29.5,39.4,3.0
2019-06-28,Jaffna Proper,,29.6,37.8,3.0
2019-06-29,Jaffna Proper,,29.9,36.8,3.0
2019-06-30,Jaffna Proper,,29.8,32.8,3.0
2019-07-01,Jaffna Proper,0.1,29.3,44.0,3.0
2019-07-02,Jaffna Proper,1.0,29.0,42.7,3.0
2019-07-03,Jaffna Proper,0.1,29.2,40.5,3.0
2019-07-04,Jaffna Proper,0.1,29.1,42.4,3.0
2019-07-05,Jaffna Proper,0.8,28.9,41.7,3.0
2019-07-06,Jaffna Proper,,29.2,37.9,3.0
2019-07-07,Jaffna Proper,,29.3,36.6,3.0
2019-07-08,Jaffna Proper,,29.4,35.6,3.0
2019-07-09,Jaffna Proper,8.7,28.6,36.2,3.0
2019-07-10,Jaffna Proper,2.6,28.3,32.3,3.0
2019-07-11,Jaffna Proper,0.6,29.3,22.0,3.0
2019-07-12,Jaffna Proper,0.2,29.3,29.2,3.0
2019-07-13,Jaffna Proper,1.2,28.7,35.3,3.0
2019-07-14,Jaffna Proper,2.3,28.6,31.6,3.0
2019-07-15,Jaffna Proper,1.0,28.9,32.2,3.0
2019-07-16,Jaffna Proper,0.5,29.4,26.5,3.0
2019-07-17,Jaffna Proper,0.2,29.8,26.8,3.0
2019-07-18,Jaffna Proper,3.2,29.5,29.5,3.0
2019-07-19,Jaffna Proper,0.8,29.2,26.1,3.0
2019-07-20,Jaffna Proper,,29.2,32.7,3.0
2019-07-21,Jaffna Proper,6.9,28.4,27.2,3.0
2019-07-22,Jaffna Proper,4.8,28.1,17.7,3.0
2019-07-23,Jaffna Proper,2.0,28.1,21.4,3.0
2019-07-24,Jaffna Proper,2.1,28.8,29.7,3.0
2019-07-25,Jaffna Proper,9.6,28.4,32.3,3.0
2019-07-26,Jaffna Proper,2.8,27.7,29.0,3.0
2019-07-27,Jaffna Proper,0.8,28.3,31.4,3.0
2019-07-28,Jaffna Proper,,28.6,31.6,3.0
2019-07-29,Jaffna Proper,0.2,28.4,33.4,3.0
2019-07-30,Jaffna Proper,0.2,28.6,29.1,3.0
2019-07-31,Jaffna Proper,,29.0,35.1,3.0
2019-08-01,Jaffna Proper,,28.9,40.8,3.0
2019-08-02,Jaffna Proper,,28.6,39.3,3.0
2019-08-03,Jaffna Proper,,28.7,38.7,3.0
2019-08-04,Jaffna Proper,,28.7,40.4,3.0
2019-08-05,Jaffna Proper,,28.7,42.4,3.0
2019-08-06,Jaffna Proper,0.6,28.8,44.2,3.0
2019-08-07,Jaffna Proper,0.7,28.5,46.1,3.0
2019-08-08,Jaffna Proper,2.4,28.2,47.0,3.0
2019-08-09,Jaffna Proper,0.7,28.3,42.3,3.0
2019-08-10,Jaffna Proper,,29.0,34.4,3.0
2019-08-11,Jaffna Proper,,29.1,28.0,3.0
2019-08-12,Jaffna Proper,,29.1,24.4,3.0
2019-08-13,Jaffna Proper,0.6,29.1,31.3,3.0
2019-08-14,Jaffna Proper,1.2,29.0,29.2,3.0
2019-08-15,Jaffna Proper,0.3,29.2,26.7,3.0
2019-08-16,Jaffna Proper,5.6,29.3,26.8,3.0
2019-08-17,Jaffna Proper,3.9,27.6,25.3,3.0
2019-08-18,Jaffna Proper,7.9,27.7,21.9,3.0
2019-08-19,Jaffna Proper,2.5,28.1,32.8,3.0
2019-08-20,Jaffna Proper,6.8,28.3,31.3,3.0
2019-08-21,Jaffna Proper,8.0,28.0,31.5,3.0
2019-08-22,Jaffna Proper,17.2,27.4,33.7,3.0
2019-08-23,Jaffna Proper,0.9,27.8,34.5,3.0
2019-08-24,Jaffna Proper,2.1,28.0,35.0,3.0
2019-08-25,Jaffna Proper,4.0,28.0,39.5,3.0
2019-08-26,Jaffna Proper,4.3,27.9,42.6,3.0
2019-08-27,Jaffna Proper,1.2,28.2,38.0,3.0
2019-08-28,Jaffna Proper,,28.4,33.7,3.0
2019-08-29,Jaffna Proper,0.3,28.4,37.0,3.0
2019-08-30,Jaffna Proper,,28.7,35.4,3.0
2019-08-31,Jaffna Proper,0.5,28.4,40.2,3.0
2019-09-01,Jaffna Proper,1.7,28.4,38.5,3.0
2019-09-02,Jaffna Proper,0.3,28.5,37.5,3.0
2019-09-03,Jaffna Proper,1.1,28.4,40.6,3.0
2019-09-04,Jaffna Proper,2.1,28.1,42.0,3.0
2019-09-05,Jaffna Proper,0.1,28.4,39.1,3.0
2019-09-06,Jaffna Proper,,28.5,37.7,3.0
2019-09-07,Jaffna Proper,,29.0,33.1,3.0
2019-09-08,Jaffna Proper,,29.5,31.0,3.0
2019-09-09,Jaffna Proper,,29.5,31.1,3.0
2019-09-10,Jaffna Proper,0.3,29.5,24.1,3.0
2019-09-11,Jaffna Proper,6.9,28.5,28.7,3.0
2019-09-12,Jaffna Proper,6.1,27.8,30.7,3.0
2019-09-13,Jaffna Proper,6.0,28.2,30.6,3.0
2019-09-14,Jaffna Proper,2.8,28.1,30.5,3.0
2019-09-15,Jaffna Proper,7.4,27.6,36.3,3.0
2019-09-16,Jaffna Proper,7.7,27.9,31.0,3.0
2019-09-17,Jaffna Proper,12.1,28.0,35.1,3.0
2019-09-18,Jaffna Proper,7.4,27.6,33.7,3.0
2019-09-19,Jaffna Proper,13.7,27.7,34.5,3.0
2019-09-20,Jaffna Proper,6.7,27.8,28.7,3.0
2019-09-21,Jaffna Proper,1.5,28.2,27.5,3.0
2019-09-22,Jaffna Proper,8.7,27.8,27.2,3.0
2019-09-23,Jaffna Proper,6.0,27.7,26.3,3.0
2019-09-24,Jaffna Proper,4.6,27.0,31.4,3.0
2019-09-25,Jaffna Proper,8.0,27.0,32.6,3.0
2019-09-26,Jaffna Proper,,27.7,28.2,3.0
2019-09-27,Jaffna Proper,,27.9,13.9,3.0
2019-09-28,Jaffna Proper,1.3,27.4,17.5,3.0
2019-09-29,Jaffna Proper,5.5,27.0,22.0,3.0
2019-09-30,Jaffna Proper,3.2,27.1,14.0,3.0
2019-10-01,Jaffna Proper,2.9,27.6,17.6,3.0
2019-10-02,Jaffna Proper,0.5,28.1,20.1,3.0
2019-10-03,Jaffna Proper,0.7,28.0,16.6,3.0
2019-10-04,Jaffna Proper,1.0,28.1,18.2,3.0
2019-10-05,Jaffna Proper,4.2,27.4,17.7,3.0
2019-10-06,Jaffna Proper,3.6,27.2,18.5,3.0
2019-10-07,Jaffna Proper,1.7,27.6,18.5,3.0
2019-10-08,Jaffna Proper,0.8,27.8,16.3,3.0
2019-10-09,Jaffna Proper,,28.3,16.4,3.0
2019-10-10,Jaffna Proper,3.7,28.1,14.8,3.0
2019-10-11,Jaffna Proper,4.5,27.4,14.4,3.0
2019-10-12,Jaffna Proper,2.3,27.7,9.2,3.0
2019-10-13,Jaffna Proper,2.5,27.8,8.7,3.0
2019-10-14,Jaffna Proper,4.5,28.0,21.6,3.0
2019-10-15,Jaffna Proper,15.1,26.6,15.0,3.0
2019-10-16,Jaffna Proper,30.8,26.3,16.6,3.0
2019-10-17,Jaffna Proper,14.4,26.3,13.6,3.0
2019-10-18,Jaffna Proper,1.9,27.5,18.6,3.0
2019-10-19,Jaffna Proper,13.6,26.8,20.6,3.0
2019-10-20,Jaffna Proper,11.8,26.6,14.1,3.0
2019-10-21,Jaffna Proper,30.0,26.0,19.1,3.0
2019-10-22,Jaffna Proper,8.6,27.1,18.9,3.0
2019-10-23,Jaffna Proper,10.0,27.8,20.9,3.0
2019-10-24,Jaffna Proper,9.7,26.8,26.1,3.0
2019-10-25,Jaffna Proper,1.3,27.9,28.0,3.0
2019-10-26,Jaffna Proper,5.2,26.5,18.1,3.0
2019-10-27,Jaffna Proper,14.9,27.1,18.4,3.0
2019-10-28,Jaffna Proper,18.9,25.7,23.8,3.0
2019-10-29,Jaffna Proper,44.2,25.7,26.9,3.0
2019-10-30,Jaffna Proper,20.0,25.6,19.0,3.0
2019-10-31,Jaffna Proper,11.5,26.5,21.6,3.0
2019-11-01,Jaffna Proper,0.5,27.4,10.5,3.0
2019-11-02,Jaffna Proper,1.5,27.3,15.8,3.0
2019-11-03,Jaffna Proper,2.6,26.8,16.1,3.0
2019-11-04,Jaffna Proper,0.7,27.2,15.0,3.0
2019-11-05,Jaffna Proper,,27.2,12.6,3.0
2019-11-06,Jaffna Proper,,27.7,15.8,3.0
2019-11-07,Jaffna Proper,5.6,27.7,14.5,3.0
2019-11-08,Jaffna Proper,0.2,27.8,25.0,3.0
2019-11-09,Jaffna Proper,0.7,27.3,19.1,3.0
2019-11-10,Jaffna Proper,0.9,27.2,18.1,3.0
2019-11-11,Jaffna Proper,0.2,27.0,12.7,3.0
2019-11-12,Jaffna Proper,0.4,27.7,21.2,3.0
2019-11-13,Jaffna Proper,1.6,26.7,23.7,3.0
2019-11-14,Jaffna Proper,4.2,26.9,18.9,3.0
2019-11-15,Jaffna Proper,11.3,26.7,21.0,3.0
2019-11-16,Jaffna Proper,4.0,26.8,19.5,3.0
2019-11-17,Jaffna Proper,1.9,26.9,22.1,3.0
2019-11-18,Jaffna Proper,1.7,27.2,21.1,3.0
2019-11-19,Jaffna Proper,2.1,26.7,21.6,3.0
2019-11-20,Jaffna Proper,3.4,27.5,20.0,3.0
2019-11-21,Jaffna Proper,8.5,26.8,26.9,3.0
2019-11-22,Jaffna Proper,6.3,26.6,23.0,3.0
2019-11-23,Jaffna Proper,5.1,26.7,28.8,3.0
2019-11-24,Jaffna Proper,5.1,27.2,27.6,3.0
2019-11-25,Jaffna Proper,9.9,26.0,23.3,3.0
2019-11-26,Jaffna Proper,2.7,27.3,28.8,3.0
2019-11-27,Jaffna Proper,14.4,26.9,28.5,3.0
2019-11-28,Jaffna Proper,15.8,26.5,27.2,3.0
2019-11-29,Jaffna Proper,24.3,26.2,30.3,3.0
2019-11-30,Jaffna Proper,52.0,25.7,31.0,3.0
2019-12-01,Jaffna Proper,13.9,26.1,26.9,3.0
2019-12-02,Jaffna Proper,36.2,25.8,22.6,3.0
2019-12-03,Jaffna Proper,12.9,26.6,26.6,3.0
2019-12-04,Jaffna Proper,2.3,26.9,29.4,3.0
2019-12-05,Jaffna Proper,31.7,25.8,31.2,3.0
2019-12-06,Jaffna Proper,40.8,25.6,33.9,3.0
2019-12-07,Jaffna Proper,5.0,26.3,20.7,3.0
2019-12-08,Jaffna Proper,0.4,26.9,27.0,3.0
2019-12-09,Jaffna Proper,0.1,26.9,28.0,3.0
2019-12-10,Jaffna Proper,2.0,26.2,27.1,3.0
2019-12-11,Jaffna Proper,0.3,26.5,25.3,3.0
2019-12-12,Jaffna Proper,4.0,25.5,25.8,3.0
2019-12-13,Jaffna Proper,12.0,25.8,21.6,3.0
2019-12-14,Jaffna Proper,1.8,26.5,25.9,3.0
2019-12-15,Jaffna Proper,0.1,26.5,25.9,3.0
2019-12-16,Jaffna Proper,1.9,26.5,25.7,3.0
2019-12-17,Jaffna Proper,3.3,26.4,32.9,3.0
2019-12-18,Jaffna Proper,4.9,26.4,30.2,3.0
2019-12-19,Jaffna Proper,1.2,26.9,33.7,3.0
2019-12-20,Jaffna Proper,5.7,26.2,30.8,3.0
2019-12-21,Jaffna Proper,,26.5,27.2,3.0
2019-12-22,Jaffna Proper,3.3,26.7,28.3,3.0
2019-12-23,Jaffna Proper,54.6,25.5,30.8,3.0
2019-12-24,Jaffna Proper,2.8,26.0,19.9,3.0
2019-12-25,Jaffna Proper,2.4,26.1,21.5,3.0
2019-12-26,Jaffna Proper,,26.2,17.7,3.0
2019-12-27,Jaffna Proper,,26.2,19.4,3.0
2019-12-28,Jaffna Proper,,26.5,21.1,3.0
2019-12-29,Jaffna Proper,0.1,26.5,22.9,3.0
2019-12-30,Jaffna Proper,1.7,25.6,21.4,3.0
2019-12-31,Jaffna Proper,0.6,25.9,21.8,3.0
2020-01-01,Jaffna Proper,,26.5,16.6,3.0
2020-01-02,Jaffna Proper,1.5,26.8,18.7,3.0
2020-01-03,Jaffna Proper,1.0,26.9,17.7,3.0
2020-01-04,Jaffna Proper,,27.0,17.7,3.0
2020-01-05,Jaffna Proper,,27.3,22.1,3.0
2020-01-06,Jaffna Proper,0.9,27.1,25.9,3.0
2020-01-07,Jaffna Proper,0.2,26.7,26.4,3.0
2020-01-08,Jaffna Proper,,26.0,25.2,3.0
2020-01-09,Jaffna Proper,,25.9,20.5,3.0
2020-01-10,Jaffna Proper,,26.5,20.5,3.0
2020-01-11,Jaffna Proper,,26.5,28.9,3.0
2020-01-12,Jaffna Proper,,26.4,28.3,3.0
2020-01-13,Jaffna Proper,,25.6,24.7,3.0
2020-01-14,Jaffna Proper,,25.1,21.7,3.0
2020-01-15,Jaffna Proper,,25.3,19.1,3.0
2020-01-16,Jaffna Proper,0.1,25.9,20.5,3.0
2020-01-17,Jaffna Proper,0.7,25.7,19.2,3.0
2020-01-18,Jaffna Proper,0.7,26.5,22.3,3.0
2020-01-19,Jaffna Proper,1.5,26.5,27.3,3.0
2020-01-20,Jaffna Proper,,26.6,23.4,3.0
2020-01-21,Jaffna Proper,0.1,26.8,28.3,3.0
2020-01-22,Jaffna Proper,0.4,26.7,32.6,3.0
2020-01-23,Jaffna Proper,,26.8,32.7,3.0
2020-01-24,Jaffna Proper,,26.5,29.5,3.0
2020-01-25,Jaffna Proper,,26.2,23.6,3.0
2020-01-26,Jaffna Proper,,25.7,21.6,3.0
2020-01-27,Jaffna Proper,,25.9,15.9,3.0
2020-01-28,Jaffna Proper,,26.6,18.4,3.0
2020-01-29,Jaffna Proper,,26.4,19.2,3.0
2020-01-30,Jaffna Proper,,26.3,16.6,3.0
2020-01-31,Jaffna Proper,,26.8,20.5,3.0
2020-02-01,Jaffna Proper,,27.1,24.2,3.0
2020-02-02,Jaffna Proper,,27.2,22.9,3.0
2020-02-03,Jaffna Proper,,26.9,23.7,3.0
2020-02-04,Jaffna Proper,,26.9,20.7,3.0
2020-02-05,Jaffna Proper,,26.8,22.1,3.0
2020-02-06,Jaffna Proper,,26.6,20.9,3.0
2020-02-07,Jaffna Proper,,26.7,22.7,3.0
2020-02-08,Jaffna Proper,,26.8,24.1,3.0
2020-02-09,Jaffna Proper,,26.9,24.7,3.0
2020-02-10,Jaffna Proper,0.2,27.2,25.8,3.0
2020-02-11,Jaffna Proper,0.7,27.1,30.9,3.0
2020-02-12,Jaffna Proper,0.2,27.2,31.5,3.0
2020-02-13,Jaffna Proper,,27.1,29.5,3.0
2020-02-14,Jaffna Proper,,26.7,19.9,3.0
2020-02-15,Jaffna Proper,,26.3,20.2,3.0
2020-02-16,Jaffna Proper,,26.6,22.9,3.0
2020-02-17,Jaffna Proper,,26.2,26.3,3.0
2020-02-18,Jaffna Proper,,26.4,22.5,3.0
2020-02-19,Jaffna Proper,,26.5,23.4,3.0
2020-02-20,Jaffna Proper,,27.4,25.3,3.0
2020-02-21,Jaffna Proper,4.6,26.7,29.0,3.0
2020-02-22,Jaffna Proper,0.2,27.3,31.9,3.0
2020-02-23,Jaffna Proper,1.3,27.0,28.5,3.0
